0,0,74
1,0,0
2,0,0
3,0,29
4,0,0
5,0,0
6,0,0
7,0,0
8,0,76
9,0,58
10,0,0
11,0,79
12,0,40
13,0,0
14,0,65
15,0,88
16,0,3
17,0,0
18,0,40
19,0,58
20,0,0
21,0,71
22,0,18
23,0,0
24,0,79
25,0,88
26,0,79
27,0,2
28,0,34
29,0,0
30,0,0
31,0,97
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,77
41,0,18
42,0,38
43,0,79
44,0,35
45,0,0
46,0,0
47,0,5
48,0,43
49,0,0
50,0,46
51,0,0
52,0,0
53,0,74
54,0,97
55,0,58
56,0,46
57,0,79
58,0,79
59,0,52
60,0,0
61,0,0
62,0,39
63,0,79
64,0,0
65,0,33
66,0,46
67,0,0
68,0,54
69,0,18
70,0,0
71,0,0
72,0,71
73,0,79
74,0,0
75,0,0
76,0,25
77,0,85
78,0,0
79,0,46
80,0,0
81,0,79
82,0,74
83,0,53
84,0,61
85,0,0
86,0,0
87,0,0
88,0,65
89,0,0
90,0,0
91,0,92
92,0,0
93,0,1
94,0,0
95,0,37
96,0,97
97,0,9
98,0,33
99,0,50
100,0,0
101,0,40
102,0,97
103,0,29
104,0,0
105,0,0
106,0,0
107,0,58
108,0,79
109,0,34
110,0,0
111,0,48
112,0,16
113,0,52
114,0,39
115,0,43
116,0,0
117,0,18
118,0,39
119,0,46
120,0,35
121,0,0
122,0,25
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,60
133,0,0
134,0,58
135,0,60
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,34
142,0,0
143,0,0
144,0,0
145,0,52
146,0,60
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,67
154,0,0
155,0,97
156,0,48
157,0,9
158,0,0
159,0,46
160,0,39
161,0,1
162,0,81
163,0,0
164,0,0
165,0,0
166,0,18
167,0,0
168,0,9
169,0,40
170,0,0
171,0,0
172,0,0
173,0,0
174,0,88
175,0,39
176,0,0
177,0,33
178,0,13
179,0,59
180,0,0
181,0,34
182,0,14
183,0,46
184,0,25
185,0,36
186,0,27
187,0,81
188,0,0
189,0,0
190,0,40
191,0,58
192,0,0
193,0,58
194,0,0
195,0,55
196,0,50
197,0,0
198,0,79
199,0,87
200,0,79
201,0,0
202,0,43
203,0,40
204,0,77
205,0,40
206,0,97
207,0,48
208,0,46
209,0,73
210,0,0
211,0,0
212,0,58
213,0,0
214,0,55
215,0,43
216,0,0
217,0,0
218,0,44
219,0,14
220,0,0
221,0,0
222,0,46
223,0,0
224,0,79
225,0,2
226,0,0
227,0,0
228,0,48
229,0,0
230,0,0
231,0,0
232,0,5
233,0,0
234,0,61
235,0,79
236,0,0
237,0,44
238,0,25
239,0,60
240,0,65
241,0,46
242,0,55
243,0,50
244,0,0
245,0,0
246,0,0
247,0,0
248,0,0
249,0,0
250,0,44
251,0,0
252,0,0
253,0,50
254,0,0
255,0,0
256,0,79
257,0,0
258,0,33
259,0,61
260,0,80
261,0,0
262,0,36
263,0,0
264,0,79
265,0,78
266,0,38
267,0,11
268,0,0
269,0,16
270,0,97
271,0,0
272,0,0
273,0,3
274,0,74
275,0,70
276,0,61
277,0,24
278,0,74
279,0,39
280,0,16
281,0,79
282,0,13
283,0,2
284,0,72
285,0,81
286,0,39
287,0,38
288,0,0
289,0,13
290,0,0
291,0,0
292,0,0
293,0,0
294,0,11
295,0,0
296,0,0
297,0,0
298,0,0
299,0,0
300,0,36
301,0,0
302,0,72
303,0,78
304,0,0
305,0,0
306,0,60
307,0,29
308,0,53
309,0,83
310,0,46
311,0,52
312,0,0
313,0,0
314,0,87
315,0,0
316,0,0
317,0,0
318,0,0
319,0,0
320,0,38
321,0,33
322,0,74
323,0,0
324,0,53
325,0,44
326,0,26
327,0,13
328,0,0
329,0,77
330,0,0
331,0,0
332,0,0
333,0,0
334,0,85
335,0,0
336,0,61
337,0,0
338,0,25
339,0,0
340,0,13
341,0,50
342,0,0
343,0,36
344,0,57
345,0,0
346,0,0
347,0,30
348,0,0
349,0,0
350,0,0
351,0,0
352,0,3
353,0,0
354,0,0
355,0,0
356,0,33
357,0,0
358,0,0
359,0,0
360,0,0
361,0,0
362,0,0
363,0,0
364,0,0
365,0,41
366,0,1
367,0,0
368,0,5
369,0,0
370,0,52
371,0,0
372,0,0
373,0,5
374,0,0
375,0,18
376,0,73
377,0,60
378,0,0
379,0,0
380,0,2
381,0,1
382,0,5
383,0,0
384,0,65
385,0,18
386,0,0
387,0,0
388,0,0
389,0,0
390,0,0
391,0,0
392,0,0
393,0,21
394,0,61
395,0,97
396,0,87
397,0,65
398,0,88
399,0,0
400,0,0
401,0,79
402,0,0
403,0,65
404,0,58
405,0,58
406,0,0
407,0,0
408,0,0
409,0,0
410,0,16
411,0,0
412,0,0
413,0,44
414,0,38
415,0,0
416,0,0
417,0,0
418,0,0
419,0,0
420,0,46
421,0,61
422,0,44
423,0,50
424,0,0
425,0,38
426,0,0
427,0,0
428,0,0
429,0,0
430,0,0
431,0,0
432,0,0
433,0,0
434,0,0
435,0,79
436,0,36
437,0,18
438,0,27
439,0,18
440,0,58
441,0,74
442,0,0
443,0,65
444,0,39
445,0,0
446,0,46
447,0,0
448,0,40
449,0,40
450,0,79
451,0,93
452,0,0
453,0,79
454,0,0
455,0,52
456,0,23
457,0,45
458,0,0
459,0,0
460,0,0
461,0,42
462,0,0
463,0,0
464,0,88
465,0,18
466,0,0
467,0,35
468,0,0
469,0,61
470,0,0
471,0,46
472,0,43
473,0,0
474,0,35
475,0,5
476,0,0
477,0,79
478,0,85
479,0,1
480,0,0
481,0,42
482,0,0
483,0,42
484,0,92
485,0,69
486,0,0
487,0,14
488,0,58
489,0,0
490,0,84
491,0,0
492,0,81
493,0,0
494,0,0
495,0,70
496,0,74
497,0,0
498,0,5
499,0,0
500,0,0
501,0,65
502,0,0
503,0,0
504,0,0
505,0,0
506,0,0
507,0,0
508,0,88
509,0,85
510,0,0
511,0,0
512,0,0
513,0,40
514,0,0
515,0,0
516,0,43
517,0,0
518,0,0
519,0,13
520,0,0
521,0,79
522,0,20
523,0,21
524,0,40
525,0,27
526,0,49
527,0,55
528,0,80
529,0,0
530,0,13
531,0,81
532,0,74
533,0,56
534,0,42
535,0,79
536,0,0
537,0,0
538,0,0
539,0,0
540,0,79
541,0,0
542,0,25
543,0,83
544,0,0
545,0,74
546,0,18
547,0,0
548,0,36
549,0,42
550,0,0
551,0,40
552,0,0
553,0,58
554,0,0
555,0,0
556,0,0
557,0,18
558,0,1
559,0,0
560,0,0
561,0,2
562,0,0
563,0,55
564,0,0
565,0,39
566,0,58
567,0,38
568,0,38
569,0,0
570,0,79
571,0,0
572,0,18
573,0,85
574,0,0
575,0,36
576,0,0
577,0,73
578,0,38
579,0,27
580,0,89
581,0,0
582,0,45
583,0,0
584,0,60
585,0,25
586,0,0
587,0,44
588,0,0
589,0,97
590,0,0
591,0,0
592,0,0
593,0,0
594,0,0
595,0,34
596,0,0
597,0,32
598,0,0
599,0,0
600,0,13
601,0,81
602,0,32
603,0,0
604,0,0
605,0,50
606,0,0
607,0,0
608,0,0
609,0,38
610,0,61
611,0,40
612,0,0
613,0,9
614,0,79
615,0,0
616,0,0
617,0,38
618,0,31
619,0,40
620,0,80
621,0,35
622,0,46
623,0,77
624,0,65
625,0,0
626,0,58
627,0,0
628,0,40
629,0,43
630,0,0
631,0,0
632,0,79
633,0,35
634,0,64
635,0,0
636,0,14
637,0,40
638,0,0
639,0,78
640,0,0
641,0,67
642,0,69
643,0,79
644,0,0
645,0,0
646,0,0
647,0,0
648,0,97
649,0,0
650,0,40
651,0,0
652,0,74
653,0,0
654,0,2
655,0,0
656,0,42
657,0,50
658,0,0
659,0,72
660,0,54
661,0,0
662,0,60
663,0,43
664,0,77
665,0,38
666,0,58
667,0,0
668,0,95
669,0,0
670,0,81
671,0,0
672,0,0
673,0,78
674,0,92
675,0,0
676,0,81
677,0,0
678,0,0
679,0,35
680,0,44
681,0,0
682,0,81
683,0,0
684,0,0
685,0,44
686,0,14
687,0,74
688,0,77
689,0,58
690,0,0
691,0,46
692,0,0
693,0,43
694,0,46
695,0,0
696,0,0
697,0,0
698,0,0
699,0,48
700,0,97
701,0,0
702,0,0
703,0,97
704,0,0
705,0,51
706,0,79
707,0,0
708,0,0
709,0,0
710,0,0
711,0,0
712,0,46
713,0,0
714,0,0
715,0,65
716,0,11
717,0,50
718,0,61
719,0,18
720,0,40
721,0,0
722,0,0
723,0,0
724,0,58
725,0,0
726,0,0
727,0,29
728,0,39
729,0,74
730,0,5
731,0,0
732,0,73
733,0,13
734,0,81
735,0,13
736,0,16
737,0,0
738,0,77
739,0,0
740,0,13
741,0,0
742,0,0
743,0,79
744,0,0
745,0,0
746,0,39
747,0,0
748,0,43
749,0,35
750,0,0
751,0,0
752,0,40
753,0,0
754,0,49
755,0,85
756,0,0
